Date,Year,Month,Route,Count
2018-08-26,2018,Aug,Hornby and Robson,952.0
2018-08-26,2018,Aug,Lions Gate Bridge at Spirit Trail,1073.0
2018-08-26,2018,Aug,Ontario and 11th,888.0
2018-08-26,2018,Aug,Point Grey at Stephens,1556.0
2018-08-26,2018,Aug,Point Grey at Volunteer Park,1892.0
2018-08-26,2018,Aug,Seawall 2nd Beach Pool,3301.0
2018-08-26,2018,Aug,Seawall at David Lam Park,2490.0
2018-08-26,2018,Aug,Seawall at HMS Discovery,3347.0
2018-08-26,2018,Aug,Seawall at Harbour Green Park,1631.0
2018-08-26,2018,Aug,Seawall at Science World,3421.0
2018-08-26,2018,Aug,Smithe at Expo,354.0
2018-08-26,2018,Aug,Stephens at Point Grey,505.0
2018-08-26,2018,Aug,Union at Hawks,1569.0
2018-08-27,2018,Aug,Burrard at Cornwall,6565.0
2018-08-27,2018,Aug,Canada Line Bridge at West Kent,813.0
2018-08-27,2018,Aug,Comox at Thurlow,929.0
2018-08-27,2018,Aug,Dunsmuir Viaduct,2924.0
2018-08-27,2018,Aug,East 10th at Clark,2376.0
2018-08-27,2018,Aug,Hornby and Robson,2894.0
2018-08-27,2018,Aug,Lions Gate Bridge at Spirit Trail,2434.0
2018-08-27,2018,Aug,Ontario and 11th,2331.0
2018-08-27,2018,Aug,Point Grey at Stephens,2656.0
2018-08-27,2018,Aug,Point Grey at Volunteer Park,3351.0
2018-08-27,2018,Aug,Seawall 2nd Beach Pool,5753.0
2018-08-27,2018,Aug,Seawall at David Lam Park,4923.0
2018-08-27,2018,Aug,Seawall at HMS Discovery,5677.0
2018-08-27,2018,Aug,Seawall at Harbour Green Park,3257.0
2018-08-27,2018,Aug,Seawall at Science World,7912.0
2018-08-27,2018,Aug,Smithe at Expo,1258.0
2018-08-27,2018,Aug,Stephens at Point Grey,866.0
2018-08-27,2018,Aug,Union at Hawks,4487.0
2018-08-28,2018,Aug,Burrard at Cornwall,6937.0
2018-08-28,2018,Aug,Canada Line Bridge at West Kent,867.0
2018-08-28,2018,Aug,Comox at Thurlow,998.0
2018-08-28,2018,Aug,Dunsmuir Viaduct,3201.0
2018-08-28,2018,Aug,East 10th at Clark,2505.0
2018-08-28,2018,Aug,Hornby and Robson,2929.0
2018-08-28,2018,Aug,Lions Gate Bridge at Spirit Trail,1910.0
2018-08-28,2018,Aug,Ontario and 11th,2297.0
2018-08-28,2018,Aug,Point Grey at Stephens,2600.0
2018-08-28,2018,Aug,Point Grey at Volunteer Park,3400.0
2018-08-28,2018,Aug,Seawall 2nd Beach Pool,5052.0
2018-08-28,2018,Aug,Seawall at David Lam Park,4543.0
2018-08-28,2018,Aug,Seawall at HMS Discovery,4754.0
2018-08-28,2018,Aug,Seawall at Harbour Green Park,2998.0
2018-08-28,2018,Aug,Seawall at Science World,7786.0
2018-08-28,2018,Aug,Smithe at Expo,1277.0
2018-08-28,2018,Aug,Stephens at Point Grey,957.0
2018-08-28,2018,Aug,Union at Hawks,4830.0
2018-08-29,2018,Aug,Burrard at Cornwall,4761.0
2018-08-29,2018,Aug,Canada Line Bridge at West Kent,598.0
2018-08-29,2018,Aug,Comox at Thurlow,790.0
2018-08-29,2018,Aug,Dunsmuir Viaduct,2534.0
2018-08-29,2018,Aug,East 10th at Clark,2013.0
2018-08-29,2018,Aug,Hornby and Robson,2278.0
2018-08-29,2018,Aug,Lions Gate Bridge at Spirit Trail,977.0
2018-08-29,2018,Aug,Ontario and 11th,1900.0
2018-08-29,2018,Aug,Point Grey at Stephens,1486.0
2018-08-29,2018,Aug,Point Grey at Volunteer Park,2001.0
2018-08-29,2018,Aug,Seawall 2nd Beach Pool,2233.0
2018-08-29,2018,Aug,Seawall at David Lam Park,2401.0
2018-08-29,2018,Aug,Seawall at HMS Discovery,2261.0
2018-08-29,2018,Aug,Seawall at Harbour Green Park,1579.0
2018-08-29,2018,Aug,Seawall at Science World,5330.0
2018-08-29,2018,Aug,Smithe at Expo,1096.0
2018-08-29,2018,Aug,Stephens at Point Grey,595.0
2018-08-29,2018,Aug,Union at Hawks,3811.0
2018-08-30,2018,Aug,Burrard at Cornwall,5829.0
2018-08-30,2018,Aug,Canada Line Bridge at West Kent,724.0
2018-08-30,2018,Aug,Comox at Thurlow,906.0
2018-08-30,2018,Aug,Dunsmuir Viaduct,2756.0
2018-08-30,2018,Aug,East 10th at Clark,2151.0
2018-08-30,2018,Aug,Hornby and Robson,2551.0
2018-08-30,2018,Aug,Lions Gate Bridge at Spirit Trail,1413.0
2018-08-30,2018,Aug,Ontario and 11th,2050.0
2018-08-30,2018,Aug,Point Grey at Stephens,1959.0
2018-08-30,2018,Aug,Point Grey at Volunteer Park,2579.0
2018-08-30,2018,Aug,Seawall 2nd Beach Pool,3735.0
2018-08-30,2018,Aug,Seawall at David Lam Park,3422.0
2018-08-30,2018,Aug,Seawall at HMS Discovery,3799.0
2018-08-30,2018,Aug,Seawall at Harbour Green Park,2520.0
2018-08-30,2018,Aug,Seawall at Science World,6481.0
2018-08-30,2018,Aug,Smithe at Expo,1201.0
2018-08-30,2018,Aug,Stephens at Point Grey,726.0
2018-08-30,2018,Aug,Union at Hawks,4320.0
2018-08-31,2018,Aug,Burrard at Cornwall,5186.0
2018-08-31,2018,Aug,Canada Line Bridge at West Kent,664.0
2018-08-31,2018,Aug,Comox at Thurlow,901.0
2018-08-31,2018,Aug,Dunsmuir Viaduct,2480.0
2018-08-31,2018,Aug,East 10th at Clark,2009.0
2018-08-31,2018,Aug,Hornby and Robson,2382.0
2018-08-31,2018,Aug,Lions Gate Bridge at Spirit Trail,1433.0
2018-08-31,2018,Aug,Ontario and 11th,1878.0
2018-08-31,2018,Aug,Point Grey at Stephens,1901.0
2018-08-31,2018,Aug,Point Grey at Volunteer Park,2402.0
2018-08-31,2018,Aug,Seawall 2nd Beach Pool,3876.0
2018-08-31,2018,Aug,Seawall at David Lam Park,3295.0
2018-08-31,2018,Aug,Seawall at HMS Discovery,3976.0
2018-08-31,2018,Aug,Seawall at Harbour Green Park,2565.0
2018-08-31,2018,Aug,Seawall at Science World,6170.0
2018-08-31,2018,Aug,Smithe at Expo,1065.0
2018-08-31,2018,Aug,Stephens at Point Grey,641.0
2018-08-31,2018,Aug,Union at Hawks,3829.0
2018-09-01,2018,Sep,Burrard at Cornwall,4775.0
2018-09-01,2018,Sep,Canada Line Bridge at West Kent,841.0
2018-09-01,2018,Sep,Comox at Thurlow,694.0
2018-09-01,2018,Sep,Dunsmuir Viaduct,1178.0
2018-09-01,2018,Sep,East 10th at Clark,1526.0
2018-09-01,2018,Sep,Hornby and Robson,1450.0
2018-09-01,2018,Sep,Lions Gate Bridge at Spirit Trail,1596.0
2018-09-01,2018,Sep,Ontario and 11th,1445.0
2018-09-01,2018,Sep,Point Grey at Stephens,2393.0
2018-09-01,2018,Sep,Point Grey at Volunteer Park,2857.0
2018-09-01,2018,Sep,Seawall 2nd Beach Pool,6051.0
2018-09-01,2018,Sep,Seawall at David Lam Park,4473.0
2018-09-01,2018,Sep,Seawall at HMS Discovery,6048.0
2018-09-01,2018,Sep,Seawall at Harbour Green Park,3115.0
2018-09-01,2018,Sep,Seawall at Science World,5828.0
2018-09-01,2018,Sep,Smithe at Expo,599.0
2018-09-01,2018,Sep,Stephens at Point Grey,561.0
2018-09-01,2018,Sep,Union at Hawks,2878.0
2018-09-02,2018,Sep,Burrard at Cornwall,5170.0
2018-09-02,2018,Sep,Canada Line Bridge at West Kent,982.0
2018-09-02,2018,Sep,Comox at Thurlow,803.0
2018-09-02,2018,Sep,Dunsmuir Viaduct,1096.0
2018-09-02,2018,Sep,East 10th at Clark,1416.0
2018-09-02,2018,Sep,Hornby and Robson,1442.0
2018-09-02,2018,Sep,Lions Gate Bridge at Spirit Trail,1733.0
2018-09-02,2018,Sep,Ontario and 11th,1372.0
2018-09-02,2018,Sep,Point Grey at Stephens,3079.0
2018-09-02,2018,Sep,Point Grey at Volunteer Park,3713.0
2018-09-02,2018,Sep,Seawall 2nd Beach Pool,6710.0
2018-09-02,2018,Sep,Seawall at David Lam Park,5903.0
2018-09-02,2018,Sep,Seawall at HMS Discovery,6564.0
2018-09-02,2018,Sep,Seawall at Harbour Green Park,3768.0
2018-09-02,2018,Sep,Seawall at Science World,7077.0
2018-09-02,2018,Sep,Smithe at Expo,513.0
2018-09-02,2018,Sep,Stephens at Point Grey,755.0
2018-09-02,2018,Sep,Union at Hawks,2766.0
2018-09-03,2018,Sep,Burrard at Cornwall,5358.0
2018-09-03,2018,Sep,Canada Line Bridge at West Kent,999.0
2018-09-03,2018,Sep,Comox at Thurlow,702.0
2018-09-03,2018,Sep,Dunsmuir Viaduct,1097.0
2018-09-03,2018,Sep,East 10th at Clark,1471.0
2018-09-03,2018,Sep,Hornby and Robson,1375.0
2018-09-03,2018,Sep,Lions Gate Bridge at Spirit Trail,1581.0
2018-09-03,2018,Sep,Ontario and 11th,1483.0
2018-09-03,2018,Sep,Point Grey at Stephens,3337.0
2018-09-03,2018,Sep,Point Grey at Volunteer Park,4058.0
2018-09-03,2018,Sep,Seawall 2nd Beach Pool,6247.0
2018-09-03,2018,Sep,Seawall at David Lam Park,5953.0
2018-09-03,2018,Sep,Seawall at HMS Discovery,6083.0
2018-09-03,2018,Sep,Seawall at Harbour Green Park,3267.0
2018-09-03,2018,Sep,Seawall at Science World,6956.0
2018-09-03,2018,Sep,Smithe at Expo,538.0
2018-09-03,2018,Sep,Stephens at Point Grey,877.0
2018-09-03,2018,Sep,Union at Hawks,2914.0
2018-09-04,2018,Sep,Burrard at Cornwall,6051.0
2018-09-04,2018,Sep,Canada Line Bridge at West Kent,842.0
2018-09-04,2018,Sep,Comox at Thurlow,845.0
2018-09-04,2018,Sep,Dunsmuir Viaduct,3210.0
2018-09-04,2018,Sep,East 10th at Clark,2688.0
2018-09-04,2018,Sep,Hornby and Robson,2744.0
2018-09-04,2018,Sep,Lions Gate Bridge at Spirit Trail,1286.0
2018-09-04,2018,Sep,Ontario and 11th,2258.0
2018-09-04,2018,Sep,Point Grey at Stephens,2094.0
2018-09-04,2018,Sep,Point Grey at Volunteer Park,2801.0
2018-09-04,2018,Sep,Seawall 2nd Beach Pool,3117.0
2018-09-04,2018,Sep,Seawall at David Lam Park,3614.0
2018-09-04,2018,Sep,Seawall at HMS Discovery,3054.0
2018-09-04,2018,Sep,Seawall at Harbour Green Park,2197.0
2018-09-04,2018,Sep,Seawall at Science World,6827.0
2018-09-04,2018,Sep,Smithe at Expo,1291.0
2018-09-04,2018,Sep,Stephens at Point Grey,759.0
2018-09-04,2018,Sep,Union at Hawks,4837.0
2018-09-05,2018,Sep,Burrard at Cornwall,6846.0
2018-09-05,2018,Sep,Canada Line Bridge at West Kent,868.0
2018-09-05,2018,Sep,Comox at Thurlow,1001.0
2018-09-05,2018,Sep,Dunsmuir Viaduct,3335.0
2018-09-05,2018,Sep,East 10th at Clark,2872.0
2018-09-05,2018,Sep,Hornby and Robson,2936.0
2018-09-05,2018,Sep,Lions Gate Bridge at Spirit Trail,1344.0
2018-09-05,2018,Sep,Ontario and 11th,2407.0
2018-09-05,2018,Sep,Point Grey at Stephens,2399.0
2018-09-05,2018,Sep,Point Grey at Volunteer Park,3247.0
2018-09-05,2018,Sep,Seawall 2nd Beach Pool,3259.0
2018-09-05,2018,Sep,Seawall at David Lam Park,3859.0
2018-09-05,2018,Sep,Seawall at HMS Discovery,3224.0
2018-09-05,2018,Sep,Seawall at Harbour Green Park,2382.0
2018-09-05,2018,Sep,Seawall at Science World,7376.0
2018-09-05,2018,Sep,Smithe at Expo,1384.0
2018-09-05,2018,Sep,Stephens at Point Grey,959.0
2018-09-05,2018,Sep,Union at Hawks,5087.0
2018-09-06,2018,Sep,Burrard at Cornwall,6931.0
2018-09-06,2018,Sep,Canada Line Bridge at West Kent,785.0
2018-09-06,2018,Sep,Comox at Thurlow,1069.0
2018-09-06,2018,Sep,Dunsmuir Viaduct,3278.0
2018-09-06,2018,Sep,East 10th at Clark,2852.0
2018-09-06,2018,Sep,Hornby and Robson,2915.0
2018-09-06,2018,Sep,Lions Gate Bridge at Spirit Trail,1815.0
2018-09-06,2018,Sep,Ontario and 11th,2465.0
2018-09-06,2018,Sep,Point Grey at Stephens,2467.0
2018-09-06,2018,Sep,Point Grey at Volunteer Park,3219.0
2018-09-06,2018,Sep,Seawall 2nd Beach Pool,3929.0
2018-09-06,2018,Sep,Seawall at David Lam Park,4272.0
2018-09-06,2018,Sep,Seawall at HMS Discovery,3877.0
2018-09-06,2018,Sep,Seawall at Harbour Green Park,2611.0
2018-09-06,2018,Sep,Seawall at Science World,7693.0
2018-09-06,2018,Sep,Smithe at Expo,1332.0
2018-09-06,2018,Sep,Stephens at Point Grey,958.0
2018-09-06,2018,Sep,Union at Hawks,5188.0
2018-09-07,2018,Sep,Burrard at Cornwall,4346.0
2018-09-07,2018,Sep,Canada Line Bridge at West Kent,446.0
2018-09-07,2018,Sep,Comox at Thurlow,742.0
2018-09-07,2018,Sep,Dunsmuir Viaduct,2306.0
2018-09-07,2018,Sep,East 10th at Clark,1756.0
2018-09-07,2018,Sep,Hornby and Robson,2242.0
2018-09-07,2018,Sep,Lions Gate Bridge at Spirit Trail,1672.0
2018-09-07,2018,Sep,Ontario and 11th,1501.0
2018-09-07,2018,Sep,Point Grey at Stephens,1023.0
2018-09-07,2018,Sep,Point Grey at Volunteer Park,1315.0
2018-09-07,2018,Sep,Seawall 2nd Beach Pool,1759.0
2018-09-07,2018,Sep,Seawall at David Lam Park,1926.0
2018-09-07,2018,Sep,Seawall at HMS Discovery,3389.0
2018-09-07,2018,Sep,Seawall at Harbour Green Park,1918.0
2018-09-07,2018,Sep,Seawall at Science World,4409.0
2018-09-07,2018,Sep,Smithe at Expo,978.0
2018-09-07,2018,Sep,Stephens at Point Grey,351.0
2018-09-07,2018,Sep,Union at Hawks,3404.0
2018-09-08,2018,Sep,Burrard at Cornwall,3999.0
2018-09-08,2018,Sep,Canada Line Bridge at West Kent,374.0
2018-09-08,2018,Sep,Comox at Thurlow,656.0
2018-09-08,2018,Sep,Dunsmuir Viaduct,1164.0
2018-09-08,2018,Sep,East 10th at Clark,1147.0
2018-09-08,2018,Sep,Hornby and Robson,1179.0
2018-09-08,2018,Sep,Lions Gate Bridge at Spirit Trail,1444.0
2018-09-08,2018,Sep,Ontario and 11th,996.0
2018-09-08,2018,Sep,Point Grey at Stephens,1291.0
2018-09-08,2018,Sep,Point Grey at Volunteer Park,1529.0
2018-09-08,2018,Sep,Seawall 2nd Beach Pool,2388.0
2018-09-08,2018,Sep,Seawall at David Lam Park,2362.0
2018-09-08,2018,Sep,Seawall at HMS Discovery,6133.0
2018-09-08,2018,Sep,Seawall at Harbour Green Park,2508.0
2018-09-08,2018,Sep,Seawall at Science World,3333.0
2018-09-08,2018,Sep,Smithe at Expo,542.0
2018-09-08,2018,Sep,Stephens at Point Grey,370.0
2018-09-08,2018,Sep,Union at Hawks,1838.0
2018-09-09,2018,Sep,Burrard at Cornwall,1662.0
2018-09-09,2018,Sep,Canada Line Bridge at West Kent,123.0
2018-09-09,2018,Sep,Comox at Thurlow,320.0
2018-09-09,2018,Sep,Dunsmuir Viaduct,631.0
2018-09-09,2018,Sep,East 10th at Clark,498.0
2018-09-09,2018,Sep,Hornby and Robson,437.0
2018-09-09,2018,Sep,Lions Gate Bridge at Spirit Trail,910.0
2018-09-09,2018,Sep,Ontario and 11th,438.0
2018-09-09,2018,Sep,Point Grey at Stephens,404.0
2018-09-09,2018,Sep,Point Grey at Volunteer Park,491.0
2018-09-09,2018,Sep,Seawall 2nd Beach Pool,514.0
2018-09-09,2018,Sep,Seawall at David Lam Park,815.0
2018-09-09,2018,Sep,Seawall at HMS Discovery,2811.0
2018-09-09,2018,Sep,Seawall at Harbour Green Park,1099.0
2018-09-09,2018,Sep,Seawall at Science World,1355.0
2018-09-09,2018,Sep,Smithe at Expo,207.0
2018-09-09,2018,Sep,Stephens at Point Grey,133.0
2018-09-09,2018,Sep,Union at Hawks,901.0
2018-09-10,2018,Sep,Burrard at Cornwall,2853.0
2018-09-10,2018,Sep,Canada Line Bridge at West Kent,340.0
2018-09-10,2018,Sep,Comox at Thurlow,447.0
2018-09-10,2018,Sep,Dunsmuir Viaduct,1789.0
2018-09-10,2018,Sep,East 10th at Clark,1326.0
2018-09-10,2018,Sep,Hornby and Robson,1386.0
2018-09-10,2018,Sep,Lions Gate Bridge at Spirit Trail,813.0
2018-09-10,2018,Sep,Ontario and 11th,1181.0
2018-09-10,2018,Sep,Point Grey at Stephens,633.0
2018-09-10,2018,Sep,Point Grey at Volunteer Park,950.0
2018-09-10,2018,Sep,Seawall 2nd Beach Pool,769.0
2018-09-10,2018,Sep,Seawall at David Lam Park,1065.0
2018-09-10,2018,Sep,Seawall at HMS Discovery,887.0
2018-09-10,2018,Sep,Seawall at Harbour Green Park,674.0
2018-09-10,2018,Sep,Seawall at Science World,3010.0
2018-09-10,2018,Sep,Smithe at Expo,722.0
2018-09-10,2018,Sep,Stephens at Point Grey,328.0
2018-09-10,2018,Sep,Union at Hawks,2436.0
2018-09-11,2018,Sep,Burrard at Cornwall,3901.0
2018-09-11,2018,Sep,Canada Line Bridge at West Kent,491.0
2018-09-11,2018,Sep,Comox at Thurlow,662.0
2018-09-11,2018,Sep,Dunsmuir Viaduct,2290.0
2018-09-11,2018,Sep,East 10th at Clark,1783.0
2018-09-11,2018,Sep,Hornby and Robson,1904.0
2018-09-11,2018,Sep,Lions Gate Bridge at Spirit Trail,731.0
2018-09-11,2018,Sep,Ontario and 11th,1541.0
2018-09-11,2018,Sep,Point Grey at Stephens,1057.0
2018-09-11,2018,Sep,Point Grey at Volunteer Park,1534.0
2018-09-11,2018,Sep,Seawall 2nd Beach Pool,1698.0
2018-09-11,2018,Sep,Seawall at David Lam Park,1758.0
2018-09-11,2018,Sep,Seawall at HMS Discovery,1714.0
2018-09-11,2018,Sep,Seawall at Harbour Green Park,1147.0
2018-09-11,2018,Sep,Seawall at Science World,4222.0
2018-09-11,2018,Sep,Smithe at Expo,893.0
2018-09-11,2018,Sep,Stephens at Point Grey,537.0
2018-09-11,2018,Sep,Union at Hawks,3276.0
2018-09-12,2018,Sep,Burrard at Cornwall,4686.0
2018-09-12,2018,Sep,Canada Line Bridge at West Kent,578.0
2018-09-12,2018,Sep,Comox at Thurlow,760.0
2018-09-12,2018,Sep,Dunsmuir Viaduct,2573.0
2018-09-12,2018,Sep,East 10th at Clark,2176.0
2018-09-12,2018,Sep,Hornby and Robson,2192.0
2018-09-12,2018,Sep,Lions Gate Bridge at Spirit Trail,1102.0
2018-09-12,2018,Sep,Ontario and 11th,1820.0
2018-09-12,2018,Sep,Point Grey at Stephens,1349.0
2018-09-12,2018,Sep,Point Grey at Volunteer Park,1861.0
2018-09-12,2018,Sep,Seawall 2nd Beach Pool,2142.0
2018-09-12,2018,Sep,Seawall at David Lam Park,2363.0
2018-09-12,2018,Sep,Seawall at HMS Discovery,2245.0
2018-09-12,2018,Sep,Seawall at Harbour Green Park,1677.0
2018-09-12,2018,Sep,Seawall at Science World,5180.0
2018-09-12,2018,Sep,Smithe at Expo,1205.0
2018-09-12,2018,Sep,Stephens at Point Grey,566.0
2018-09-12,2018,Sep,Union at Hawks,3998.0
2018-09-13,2018,Sep,Burrard at Cornwall,4298.0
2018-09-13,2018,Sep,Canada Line Bridge at West Kent,594.0
2018-09-13,2018,Sep,Comox at Thurlow,705.0
2018-09-13,2018,Sep,Dunsmuir Viaduct,2412.0
2018-09-13,2018,Sep,East 10th at Clark,1913.0
2018-09-13,2018,Sep,Hornby and Robson,2087.0
2018-09-13,2018,Sep,Lions Gate Bridge at Spirit Trail,1410.0
2018-09-13,2018,Sep,Ontario and 11th,1771.0
2018-09-13,2018,Sep,Point Grey at Stephens,1117.0
2018-09-13,2018,Sep,Point Grey at Volunteer Park,1615.0
2018-09-13,2018,Sep,Seawall 2nd Beach Pool,1637.0
2018-09-13,2018,Sep,Seawall at David Lam Park,1823.0
2018-09-13,2018,Sep,Seawall at HMS Discovery,1681.0
2018-09-13,2018,Sep,Seawall at Harbour Green Park,1307.0
2018-09-13,2018,Sep,Seawall at Science World,4499.0
2018-09-13,2018,Sep,Smithe at Expo,1012.0
2018-09-13,2018,Sep,Stephens at Point Grey,531.0
2018-09-13,2018,Sep,Union at Hawks,3472.0
2018-09-14,2018,Sep,Burrard at Cornwall,3758.0
2018-09-14,2018,Sep,Canada Line Bridge at West Kent,469.0
2018-09-14,2018,Sep,Comox at Thurlow,677.0
2018-09-14,2018,Sep,Dunsmuir Viaduct,2026.0
2018-09-14,2018,Sep,East 10th at Clark,1746.0
2018-09-14,2018,Sep,Hornby and Robson,1872.0
2018-09-14,2018,Sep,Lions Gate Bridge at Spirit Trail,1655.0
2018-09-14,2018,Sep,Ontario and 11th,1506.0
2018-09-14,2018,Sep,Point Grey at Stephens,1035.0
2018-09-14,2018,Sep,Point Grey at Volunteer Park,1431.0
2018-09-14,2018,Sep,Seawall 2nd Beach Pool,1946.0
2018-09-14,2018,Sep,Seawall at David Lam Park,1777.0
2018-09-14,2018,Sep,Seawall at HMS Discovery,1953.0
2018-09-14,2018,Sep,Seawall at Harbour Green Park,1263.0
2018-09-14,2018,Sep,Seawall at Science World,4190.0
2018-09-14,2018,Sep,Smithe at Expo,962.0
2018-09-14,2018,Sep,Stephens at Point Grey,409.0
2018-09-14,2018,Sep,Union at Hawks,2958.0
2018-09-15,2018,Sep,Burrard at Cornwall,1790.0
2018-09-15,2018,Sep,Canada Line Bridge at West Kent,248.0
2018-09-15,2018,Sep,Comox at Thurlow,359.0
2018-09-15,2018,Sep,Dunsmuir Viaduct,577.0
2018-09-15,2018,Sep,East 10th at Clark,760.0
2018-09-15,2018,Sep,Hornby and Robson,565.0
2018-09-15,2018,Sep,Lions Gate Bridge at Spirit Trail,1154.0
2018-09-15,2018,Sep,Ontario and 11th,847.0
2018-09-15,2018,Sep,Point Grey at Stephens,617.0
2018-09-15,2018,Sep,Point Grey at Volunteer Park,777.0
2018-09-15,2018,Sep,Seawall 2nd Beach Pool,1088.0
2018-09-15,2018,Sep,Seawall at David Lam Park,1240.0
2018-09-15,2018,Sep,Seawall at HMS Discovery,1146.0
2018-09-15,2018,Sep,Seawall at Harbour Green Park,648.0
2018-09-15,2018,Sep,Seawall at Science World,3857.0
2018-09-15,2018,Sep,Smithe at Expo,338.0
2018-09-15,2018,Sep,Stephens at Point Grey,229.0
2018-09-15,2018,Sep,Union at Hawks,1354.0
2018-09-16,2018,Sep,Burrard at Cornwall,1176.0
2018-09-16,2018,Sep,Canada Line Bridge at West Kent,139.0
2018-09-16,2018,Sep,Comox at Thurlow,285.0
2018-09-16,2018,Sep,Dunsmuir Viaduct,409.0
2018-09-16,2018,Sep,East 10th at Clark,471.0
2018-09-16,2018,Sep,Hornby and Robson,432.0
2018-09-16,2018,Sep,Lions Gate Bridge at Spirit Trail,915.0
2018-09-16,2018,Sep,Ontario and 11th,452.0
2018-09-16,2018,Sep,Point Grey at Stephens,404.0
2018-09-16,2018,Sep,Point Grey at Volunteer Park,528.0
2018-09-16,2018,Sep,Seawall 2nd Beach Pool,772.0
2018-09-16,2018,Sep,Seawall at David Lam Park,722.0
2018-09-16,2018,Sep,Seawall at HMS Discovery,792.0
2018-09-16,2018,Sep,Seawall at Harbour Green Park,450.0
2018-09-16,2018,Sep,Seawall at Science World,1294.0
2018-09-16,2018,Sep,Smithe at Expo,229.0
2018-09-16,2018,Sep,Stephens at Point Grey,140.0
2018-09-16,2018,Sep,Union at Hawks,831.0
2018-09-17,2018,Sep,Burrard at Cornwall,4962.0
2018-09-17,2018,Sep,Canada Line Bridge at West Kent,742.0
2018-09-17,2018,Sep,Comox at Thurlow,746.0
2018-09-17,2018,Sep,Dunsmuir Viaduct,2620.0
2018-09-17,2018,Sep,East 10th at Clark,2205.0
2018-09-17,2018,Sep,Hornby and Robson,2189.0
2018-09-17,2018,Sep,Lions Gate Bridge at Spirit Trail,2122.0
2018-09-17,2018,Sep,Ontario and 11th,1827.0
2018-09-17,2018,Sep,Point Grey at Stephens,1571.0
2018-09-17,2018,Sep,Point Grey at Volunteer Park,2148.0
2018-09-17,2018,Sep,Seawall 2nd Beach Pool,3023.0
2018-09-17,2018,Sep,Seawall at David Lam Park,2943.0
2018-09-17,2018,Sep,Seawall at HMS Discovery,3043.0
2018-09-17,2018,Sep,Seawall at Harbour Green Park,1914.0
2018-09-17,2018,Sep,Seawall at Science World,5582.0
2018-09-17,2018,Sep,Smithe at Expo,1161.0
2018-09-17,2018,Sep,Stephens at Point Grey,571.0
2018-09-17,2018,Sep,Union at Hawks,3866.0
2018-09-18,2018,Sep,Burrard at Cornwall,5833.0
2018-09-18,2018,Sep,Canada Line Bridge at West Kent,757.0
2018-09-18,2018,Sep,Comox at Thurlow,833.0
2018-09-18,2018,Sep,Dunsmuir Viaduct,2921.0
2018-09-18,2018,Sep,East 10th at Clark,2391.0
2018-09-18,2018,Sep,Hornby and Robson,2555.0
2018-09-18,2018,Sep,Lions Gate Bridge at Spirit Trail,1941.0
2018-09-18,2018,Sep,Ontario and 11th,2041.0
2018-09-18,2018,Sep,Point Grey at Stephens,1882.0
2018-09-18,2018,Sep,Point Grey at Volunteer Park,2523.0
2018-09-18,2018,Sep,Seawall 2nd Beach Pool,2859.0
2018-09-18,2018,Sep,Seawall at David Lam Park,3218.0
2018-09-18,2018,Sep,Seawall at HMS Discovery,2799.0
2018-09-18,2018,Sep,Seawall at Harbour Green Park,1858.0
2018-09-18,2018,Sep,Seawall at Science World,6353.0
2018-09-18,2018,Sep,Smithe at Expo,1180.0
2018-09-18,2018,Sep,Stephens at Point Grey,761.0
2018-09-18,2018,Sep,Union at Hawks,4561.0
2018-09-19,2018,Sep,Burrard at Cornwall,5108.0
2018-09-19,2018,Sep,Canada Line Bridge at West Kent,687.0
2018-09-19,2018,Sep,Comox at Thurlow,802.0
2018-09-19,2018,Sep,Dunsmuir Viaduct,2799.0
2018-09-19,2018,Sep,East 10th at Clark,2352.0
2018-09-19,2018,Sep,Hornby and Robson,2401.0
2018-09-19,2018,Sep,Lions Gate Bridge at Spirit Trail,1963.0
2018-09-19,2018,Sep,Ontario and 11th,2009.0
2018-09-19,2018,Sep,Point Grey at Stephens,1446.0
2018-09-19,2018,Sep,Point Grey at Volunteer Park,2053.0
2018-09-19,2018,Sep,Seawall 2nd Beach Pool,2412.0
2018-09-19,2018,Sep,Seawall at David Lam Park,2571.0
2018-09-19,2018,Sep,Seawall at HMS Discovery,2444.0
2018-09-19,2018,Sep,Seawall at Harbour Green Park,1609.0
2018-09-19,2018,Sep,Seawall at Science World,5840.0
2018-09-19,2018,Sep,Smithe at Expo,1173.0
2018-09-19,2018,Sep,Stephens at Point Grey,650.0
2018-09-19,2018,Sep,Union at Hawks,4280.0
2018-09-20,2018,Sep,Burrard at Cornwall,2840.0
2018-09-20,2018,Sep,Canada Line Bridge at West Kent,358.0
2018-09-20,2018,Sep,Comox at Thurlow,455.0
2018-09-20,2018,Sep,Dunsmuir Viaduct,1903.0
2018-09-20,2018,Sep,East 10th at Clark,1405.0
2018-09-20,2018,Sep,Hornby and Robson,1544.0
2018-09-20,2018,Sep,Lions Gate Bridge at Spirit Trail,1625.0
2018-09-20,2018,Sep,Ontario and 11th,1153.0
2018-09-20,2018,Sep,Point Grey at Stephens,597.0
2018-09-20,2018,Sep,Point Grey at Volunteer Park,875.0
